Timestamp,715947,716930,718085,716928,718364,716924,763980,716922,768523,716920,715929,716895,716918,716916,763990,715920,715916,716912,716911,716908,759610,716906,716907,763706,716902,763748,716898,762398
12/03/2023 07:15,68.4,65.5,70.5,65.3,69.7,70.8,65.2,70.7,65.3,70.4,62.6,70.3,69,66.7,69.3,69.3,68.3,69.4,68.3,69.4,68.3,69.4,69.4,69.4,68.3,69.4,69.4,69.3
12/03/2023 07:20,68.4,62.7,69.2,64,68.7,70.7,65.4,69.6,64.8,70.2,62.7,69.9,69.2,67.7,69.2,69.2,68.4,69.3,68.4,69.3,68.4,69.3,69.3,69.3,68.4,69.3,69.3,69.2
12/03/2023 07:25,68.5,61.5,68.6,62.9,68.5,70,64.8,70.5,66.1,70.7,63.9,69.9,69.3,68.2,69,69,68.2,69.1,68.2,69.1,68.2,69.1,69.1,69.1,68.2,69.1,69.1,69
12/03/2023 07:30,68.5,62.6,69.8,63.6,68.8,71,65.1,70.2,64,69,61.9,68.5,69,67.8,69.2,69.2,68.1,69.3,68.1,69.3,68.1,69.3,69.3,69.3,68.1,69.3,69.3,69.2
12/03/2023 07:35,68.5,63.5,69.7,63.9,68.4,70.2,64.9,70.3,64,69.3,62.3,68.9,69.8,68.4,69.1,69.1,68.3,69.2,68.3,69.2,68.3,69.2,69.2,69.2,68.3,69.2,69.2,69.1
12/03/2023 07:40,68.4,64.1,69.5,64.2,68.2,69.1,64.5,69.1,63.7,69,63.2,69.1,68.8,66.7,69.1,69.1,68.1,69.2,68.1,69.2,68.1,69.2,69.2,69.2,68.1,69.2,69.2,69.1
12/03/2023 07:45,68.6,61.9,68.5,64.2,68.3,68.7,63.8,69,63,68.7,62.9,68.8,68.5,67.1,69.3,69.3,68.2,69.4,68.2,69.4,68.2,69.4,69.4,69.4,68.2,69.4,69.4,69.3
12/03/2023 07:50,68.6,60.6,67.6,64.2,68.2,68.2,63.8,68.7,63.9,69.2,62.2,68,68.7,67.4,69.3,69.3,68.2,69.4,68.2,69.4,68.2,69.4,69.4,69.4,68.2,69.4,69.4,69.3
12/03/2023 07:55,68.6,62.1,68.2,62.4,67.8,69.1,65.3,69.7,65.5,69.6,63,68.1,68.7,67.5,69.2,69.2,68.1,69.3,68.1,69.3,68.1,69.3,69.3,69.3,68.1,69.3,69.3,69.2
12/03/2023 08:00,68.2,62.8,67.9,63,67.9,68.9,64,68.7,64.2,69.4,61.8,67.8,67.6,66.6,68.8,68.8,68.1,68.9,68.1,68.9,68.1,68.9,68.9,68.9,68.1,68.9,68.9,68.8
12/03/2023 08:05,68,62.6,67.6,63.3,68.5,66.6,64,68.3,64.6,69.3,62.5,68.5,68.4,67.7,68.7,68.7,67.7,68.8,67.7,68.8,67.7,68.8,68.8,68.8,67.7,68.8,68.8,68.7
12/03/2023 08:10,67.8,60.7,66.3,62.8,68.7,65.9,63,67.9,64.2,69.5,61.7,67.8,67.1,65.5,68.5,68.5,67.6,68.6,67.6,68.6,67.6,68.6,68.6,68.6,67.6,68.6,68.6,68.5
12/03/2023 08:15,67.8,59.8,61.5,60.5,67.7,65.5,62.3,66,63.9,68,60.7,65.6,64.6,63.6,68.2,68.2,67.6,68.3,67.6,68.3,67.6,68.3,68.3,68.3,67.6,68.3,68.3,68.2
12/03/2023 08:20,67.7,57.9,61,62.1,67.1,65.9,61.5,65.4,64,67.6,61.1,65.8,65,63.3,68.2,68.2,67.6,68.3,67.6,68.3,67.6,68.3,68.3,68.3,67.6,68.3,68.3,68.2
